Shipment_ID,Product_Category,Product_Type,Destination_Type,Transport_Mode,Recommended_Transport,Route_Risk,Refrigeration_Status,Packaging_Type,Coolant_Type,Packaging_Condition,Data_Logger_Status,Storage_Facility,Distance_KM,Duration_Hours,Chain_Handoff_Count,Ambient_Temperature_C,Humidity_Pct,Door_Open_Count,Vehicle_Age_Years,Battery_Level_Pct,Shock_Events,Avg_Temperature_C,Max_Temperature_C,Min_Temperature_C,Current_Temperature_C,Required_Temp_Min_C,Required_Temp_Max_C,Temperature_Deviation_C,Product_Temperature_Deviation_C,Temperature_Excursion_Minutes,Shipment_Start_Date,Shipment_Status,Risk_Probability,Risk_Score,AI_Prediction,Rescue_Priority_Score,Priority_Level,Estimated_Value_INR,Value_At_Risk_INR,Destination_Name
CC101793,Medical,Whole Blood,Blood Bank,Refrigerated Truck,Refrigerated Truck,Medium,Normal,Refrigerated Compartment,Gel Packs,Good,Active,Specialized Lab,1553.0,21.57,2,26.69,42.05,3,11.5,46.2,1,1.94,2.42,1.45,2.21,1,6,0.0,0.0,0.0,2026-02-17,SAFE,0.3916446620443787,39.2,SAFE,43.0,MEDIUM,100000.0,39164.0,Lions Blood Bank
CC106122,Medical,Enzyme Preparations,Laboratory,Reefer Container,Refrigerated Truck,Medium,Normal,Insulated Box,Phase-Change Material,Good,Active,Distribution Center,864.0,10.31,1,37.2,55.7,1,4.2,68.6,1,3.71,5.07,2.35,4.13,2,8,0.07,0.0,29.7,2026-04-18,SAFE,0.3408447020692923,34.1,SAFE,37.0,LOW,120000.0,40901.0,Metropolis Healthcare Lab
CC104059,Food,Frozen Food,Distribution Center,Reefer Container,Reefer Container,Low,Normal,Refrigerated Compartment,Phase-Change Material,Good,Active,Distribution Center,600.4,13.13,1,33.26,75.29,3,7.4,95.3,1,-16.05,-14.78,-17.32,-14.35,-25,-15,0.22,0.22,20.0,2026-03-20,SAFE,0.3253292348736561,32.5,SAFE,29.0,LOW,100000.0,32533.0,Apollo Distribution Center
CC101672,Medical,Blood Samples,Blood Bank,Refrigerated Truck,Refrigerated Truck,Low,Normal,Insulated Box,Dry Ice,Good,Active,Hospital,907.0,12.99,2,25.27,83.82,7,1.5,71.0,0,-17.27,-16.31,-18.23,-17.22,2,8,0.0,20.23,0.0,2026-01-11,AT_RISK,0.4174284610714563,41.7,SAFE,40.5,MEDIUM,400000.0,166971.0,Lions Blood Bank
CC103980,Medical,Diagnostic Reagents,Laboratory,Reefer Container,Refrigerated Truck,Low,Normal,Refrigerated Compartment,Phase-Change Material,Good,Active,Distribution Center,902.8,11.77,1,23.77,86.22,5,3.4,72.8,1,7.25,8.65,5.84,8.12,2,8,0.65,0.65,12.5,2026-06-21,SAFE,0.3122326214231374,31.2,SAFE,31.2,LOW,100000.0,31223.0,Metropolis Healthcare Lab
CC106550,Medical,Antivenom,Hospital,Refrigerated Truck,Refrigerated Truck,Low,Normal,Refrigerated Compartment,Mechanical Refrigeration,Compromised,Active,Distribution Center,224.0,9.21,0,32.53,68.77,3,5.8,93.8,1,-17.6,-17.4,-17.8,-17.47,2,8,0.0,19.8,0.0,2026-04-02,AT_RISK,0.3717393998795153,37.2,SAFE,31.8,LOW,200000.0,74348.0,Apollo Hospital
CC106733,Medical,Laboratory Samples,Laboratory,Refrigerated Truck,Refrigerated Truck,Low,Normal,Validated Thermal Shipper,Gel Packs,Good,Active,Hospital,501.7,12.86,1,42.63,85.32,3,7.4,48.2,1,-15.91,-15.29,-16.53,-16.57,2,8,0.0,18.53,0.0,2026-03-31,AT_RISK,0.4513389374217372,45.1,SAFE,36.6,LOW,100000.0,45134.0,Metropolis Healthcare Lab
CC103437,Medical,IV Medications,Hospital,Reefer Container,Refrigerated Truck,High,Normal,Passive Cooler,Mechanical Refrigeration,Good,Active,Distribution Center,1435.1,30.77,3,25.52,65.45,1,7.0,84.9,3,9.03,10.16,7.91,8.73,2,8,0.16,2.16,32.6,2026-06-28,AT_RISK,0.3902152253216612,39.0,SAFE,49.9,MEDIUM,100000.0,39022.0,Hiranandani Hospital
CC107165,Medical,Insulin,Pharmacy,Refrigerated Truck,Refrigerated Truck,Low,Normal,Refrigerated Compartment,Phase-Change Material,Good,Active,Laboratory,993.1,19.53,2,19.79,68.37,3,3.6,68.6,3,5.07,6.6,3.55,2.87,2,8,0.0,0.0,0.0,2026-06-13,SAFE,0.3042357735748855,30.4,SAFE,27.7,LOW,150000.0,45635.0,Apollo Pharmacy
CC106323,Medical,Antisera,Laboratory,Reefer Container,Refrigerated Truck,Low,Intermittent,Validated Thermal Shipper,Mechanical Refrigeration,Good,Active,Hospital,260.2,1.0,3,38.54,61.79,1,4.4,56.8,0,7.04,8.38,5.7,6.09,2,8,0.38,0.38,22.8,2026-04-05,SAFE,0.3782287092342446,37.8,SAFE,44.2,MEDIUM,100000.0,37823.0,Metropolis Healthcare Lab
CC105076,Food,Dairy,Distribution Center,Refrigerated Truck,Refrigerated Truck,Low,Normal,Refrigerated Compartment,Mechanical Refrigeration,Minor Damage,Active,Hospital,191.1,1.0,3,36.77,65.89,2,0.5,86.5,4,4.9,5.24,4.55,4.53,0,8,0.0,0.0,0.0,2026-05-31,SAFE,0.2762339497535847,27.6,SAFE,24.6,LOW,50000.0,13812.0,Apollo Distribution Center
CC100251,Medical,Enzyme Preparations,Laboratory,Refrigerated Truck,Refrigerated Truck,Low,Normal,Validated Thermal Shipper,Dry Ice,Good,Active,Distribution Center,749.8,15.29,1,29.32,74.55,2,0.6,89.7,2,-16.26,-15.51,-17.02,-16.16,2,8,0.0,19.02,0.0,2026-03-09,AT_RISK,0.4123461213573283,41.2,SAFE,32.7,LOW,120000.0,49482.0,Dr Lal PathLabs
CC100065,Medical,Cell Therapy Samples,Specialized Lab,Air Cargo,Reefer Container,Medium,Normal,Validated Thermal Shipper,Mechanical Refrigeration,Good,Active,Pharmacy,2093.7,33.15,3,18.07,44.39,1,2.6,88.9,1,1.97,2.87,1.07,1.44,-90,-60,0.0,62.87,0.0,2026-05-18,AT_RISK,0.9933333333333332,99.3,AT_RISK,76.1,HIGH,800000.0,794667.0,SRL Diagnostics
CC100318,Medical,Packed Red Blood Cells,Blood Bank,Air Cargo,Refrigerated Truck,Medium,Normal,Validated Thermal Shipper,Mechanical Refrigeration,Good,Active,Distribution Center,1206.0,17.79,1,45.0,42.09,7,2.1,77.5,3,10.38,12.01,8.74,9.21,1,6,2.01,6.01,13.2,2026-04-14,AT_RISK,0.6824117675645621,68.2,AT_RISK,66.4,HIGH,100000.0,68241.0,Red Cross Blood Bank
CC106187,Food,Dairy,Distribution Center,Refrigerated Truck,Refrigerated Truck,High,Intermittent,Refrigerated Compartment,Phase-Change Material,Good,Active,Hospital,234.7,7.68,1,19.18,88.22,5,5.3,49.2,3,12.75,14.27,11.23,11.85,0,8,4.27,6.27,13.0,2026-03-01,AT_RISK,0.7270124103553303,72.7,AT_RISK,91.1,CRITICAL,50000.0,36351.0,Apollo Distribution Center
CC100408,Medical,Vaccines,Hospital,Refrigerated Truck,Refrigerated Truck,Low,Normal,Refrigerated Compartment,Phase-Change Material,Good,Active,Specialized Lab,1255.6,32.07,2,24.73,61.98,3,6.6,82.0,1,5.92,7.6,4.25,3.33,2,8,0.0,0.0,0.0,2026-05-17,SAFE,0.3084690282183804,30.8,SAFE,28.0,LOW,250000.0,77117.0,Tata Memorial Hospital
CC102375,Medical,Laboratory Samples,Laboratory,Refrigerated Truck,Refrigerated Truck,Medium,Intermittent,Refrigerated Compartment,Dry Ice,Good,Active,Hospital,491.5,6.34,2,29.05,84.4,6,1.7,86.9,0,8.81,9.39,8.23,8.26,2,8,0.0,1.39,0.0,2026-04-20,AT_RISK,0.661673276593073,66.2,AT_RISK,78.7,HIGH,100000.0,66167.0,Dr Lal PathLabs
CC103439,Medical,Frozen Plasma,Blood Bank,Air Cargo,Reefer Container,Low,Normal,Dry Ice Container,,Good,Battery Low,Distribution Center,1602.7,27.41,3,40.54,79.72,4,1.9,71.4,1,3.8,5.16,2.44,3.97,-30,-18,0.16,23.16,32.5,2026-03-11,AT_RISK,0.9800619618632168,98.0,AT_RISK,69.8,HIGH,100000.0,98006.0,Lions Blood Bank
CC100733,Medical,Gene Therapy Samples,Specialized Lab,Reefer Container,Reefer Container,Medium,Normal,Refrigerated Compartment,Gel Packs,Good,Active,Laboratory,626.7,13.58,4,17.13,68.55,2,5.3,64.8,1,4.89,6.72,3.05,5.26,-90,-60,0.0,66.72,0.0,2026-06-24,AT_RISK,0.9996634596827352,100.0,AT_RISK,78.0,HIGH,100000.0,99966.0,SRL Diagnostics
CC106549,Medical,Monoclonal Antibodies,Hospital,Refrigerated Truck,Refrigerated Truck,Medium,Normal,Validated Thermal Shipper,Mechanical Refrigeration,Good,Active,Pharmacy,361.5,3.65,5,35.17,69.71,8,3.3,79.4,3,7.85,9.06,6.64,8.23,2,8,0.0,1.06,0.0,2026-03-21,SAFE,0.3804887395997542,38.0,SAFE,49.8,MEDIUM,100000.0,38049.0,Apollo Hospital
CC104951,Medical,Whole Blood,Blood Bank,Reefer Container,Refrigerated Truck,Medium,Normal,Passive Cooler,Phase-Change Material,Good,Active,Hospital,872.7,16.98,0,33.3,83.55,0,3.6,63.7,3,-19.32,-18.01,-20.62,-18.95,1,6,0.0,21.62,0.0,2026-02-14,AT_RISK,0.5574676358869138,55.7,AT_RISK,48.4,MEDIUM,100000.0,55747.0,Lions Blood Bank
CC100061,Medical,Vaccines,Hospital,Refrigerated Truck,Refrigerated Truck,High,Normal,Refrigerated Compartment,Mechanical Refrigeration,Good,Active,Distribution Center,1379.1,24.47,1,31.77,,4,2.8,34.4,1,5.73,7.02,4.44,6.05,2,8,0.0,0.0,0.0,2026-03-31,SAFE,0.3793898644238497,37.9,SAFE,53.7,MEDIUM,250000.0,94847.0,Tata Memorial Hospital
CC101979,Medical,IV Medications,Hospital,Reefer Container,Refrigerated Truck,High,Normal,Refrigerated Compartment,,Good,Active,Pharmacy,276.4,1.0,1,45.0,66.1,3,4.8,72.1,3,10.29,11.56,9.02,10.59,2,8,1.56,3.56,9.7,2026-05-05,AT_RISK,0.534091582497792,53.4,AT_RISK,61.5,MEDIUM,100000.0,53409.0,Hiranandani Hospital
CC105509,Medical,Monoclonal Antibodies,Hospital,Refrigerated Truck,Refrigerated Truck,Low,Normal,Refrigerated Compartment,Dry Ice,Good,Active,Hospital,471.8,10.65,1,34.21,78.16,11,1.1,100.0,2,3.4,4.68,2.11,1.26,2,8,0.0,0.0,0.0,2026-02-05,SAFE,0.4363623578775316,43.6,SAFE,46.2,MEDIUM,100000.0,43636.0,Apollo Hospital
CC102781,Medical,IV Medications,Hospital,Reefer Container,Refrigerated Truck,High,Intermittent,Passive Cooler,Mechanical Refrigeration,Good,Active,Laboratory,905.2,17.35,2,23.99,92.17,1,1.0,71.2,4,10.77,12.22,9.32,10.08,2,8,4.22,4.22,12.4,2026-04-17,AT_RISK,0.554395333879172,55.4,AT_RISK,74.7,HIGH,100000.0,55440.0,Fortis Hospital
CC102943,Medical,Injectable Medicines,Pharmacy,Reefer Container,Refrigerated Truck,Low,Normal,Dry Ice Container,Gel Packs,Good,Active,Laboratory,448.4,3.93,2,22.66,99.0,2,0.5,52.2,1,6.91,7.48,6.33,7.08,2,8,0.0,0.0,0.0,2026-02-03,SAFE,0.364035414932134,36.4,SAFE,29.8,LOW,100000.0,36404.0,Netmeds Pharmacy
CC107211,Medical,Enzyme Preparations,Laboratory,Reefer Container,Refrigerated Truck,Medium,Intermittent,Dry Ice Container,Mechanical Refrigeration,Good,Active,Laboratory,988.3,16.19,2,33.86,66.94,6,4.4,66.7,1,-14.43,-13.08,-15.77,-15.4,2,8,1.92,17.77,19.3,2026-05-16,AT_RISK,0.6131601401757745,61.3,AT_RISK,75.8,HIGH,120000.0,73579.0,Thyrocare Laboratory
CC102080,Medical,Enzyme Preparations,Laboratory,Reefer Container,Refrigerated Truck,Medium,Normal,Refrigerated Compartment,Gel Packs,Good,Active,Distribution Center,2073.8,39.56,0,31.36,63.83,3,4.6,49.5,0,5.48,6.16,4.8,5.36,2,8,0.0,0.0,0.0,2026-05-17,SAFE,0.3438510521446337,34.4,SAFE,40.1,MEDIUM,120000.0,41262.0,Metropolis Healthcare Lab
CC104554,Medical,Platelet Concentrates,Hospital,Air Cargo,Refrigerated Truck,Low,Normal,Passive Cooler,Phase-Change Material,Good,Active,Hospital,318.0,7.43,4,34.72,86.41,2,4.5,85.9,0,7.49,9.29,5.7,6.11,20,24,0.0,14.3,0.0,2026-03-14,AT_RISK,0.9867253766238676,98.7,AT_RISK,67.2,HIGH,100000.0,98673.0,Hiranandani Hospital
CC101703,Food,Fresh Produce,Distribution Center,Refrigerated Truck,Refrigerated Truck,Medium,Normal,Validated Thermal Shipper,Mechanical Refrigeration,Good,Active,Hospital,994.9,14.19,3,23.49,70.56,5,11.0,62.0,0,3.24,4.08,2.39,3.29,2,10,0.0,0.0,0.0,2026-04-10,SAFE,0.2740723928210056,27.4,SAFE,38.9,LOW,100000.0,27407.0,ColdChain Distribution Center
CC104586,Medical,Antisera,Laboratory,Reefer Container,Refrigerated Truck,Low,Intermittent,Passive Cooler,Gel Packs,Good,Active,Blood Bank,608.0,22.61,4,29.23,67.7,3,2.7,49.8,2,5.08,6.21,3.94,5.65,2,8,0.0,0.0,0.0,2026-03-06,SAFE,0.5523399606138404,55.2,AT_RISK,57.6,MEDIUM,100000.0,55234.0,Metropolis Healthcare Lab
CC101024,Medical,Cell Therapy Samples,Specialized Lab,Refrigerated Truck,Reefer Container,High,Fault,Dry Ice Container,Mechanical Refrigeration,Good,Active,Hospital,758.8,12.25,1,32.73,73.83,6,3.3,37.1,3,8.43,10.07,6.79,7.32,-90,-60,5.07,70.07,19.3,2026-06-04,AT_RISK,1.0,100.0,AT_RISK,94.0,CRITICAL,800000.0,800000.0,Metropolis Specialized Lab
CC105681,Medical,Gene Therapy Samples,Specialized Lab,Air Cargo,Reefer Container,Medium,Normal,Validated Thermal Shipper,Mechanical Refrigeration,Good,Active,Pharmacy,691.6,13.34,4,29.81,83.29,1,3.7,69.7,1,4.46,5.1,3.82,4.37,-90,-60,0.0,65.1,0.0,2026-04-21,AT_RISK,0.9998336729453304,100.0,AT_RISK,76.5,HIGH,100000.0,99983.0,Apollo Specialized Lab
CC102110,Medical,Injectable Medicines,Pharmacy,Air Cargo,Refrigerated Truck,Medium,Normal,Insulated Box,Gel Packs,Good,Active,Fertility Clinic,74.6,1.0,1,24.38,88.04,1,3.4,69.8,1,6.31,7.37,5.26,6.84,2,8,0.0,0.0,0.0,2026-01-10,SAFE,0.2579862141625729,25.8,SAFE,32.0,LOW,100000.0,25799.0,Apollo Pharmacy
CC106880,Medical,Enzyme Preparations,Laboratory,Reefer Container,Refrigerated Truck,Medium,Normal,Insulated Box,Phase-Change Material,Good,Active,Hospital,656.6,20.4,0,33.41,64.91,1,6.3,89.8,1,4.96,6.32,3.6,4.65,2,8,0.0,0.0,0.0,2026-04-07,SAFE,0.3396370342531128,34.0,SAFE,36.9,LOW,120000.0,40756.0,Dr Lal PathLabs
CC103378,Medical,Plasma,Blood Bank,Refrigerated Truck,Reefer Container,High,Normal,Validated Thermal Shipper,Mechanical Refrigeration,Good,Active,Pharmacy,1218.9,30.37,3,30.06,76.99,6,1.2,94.8,1,4.25,4.86,3.64,4.03,-25,-18,0.0,22.86,0.0,2026-02-05,AT_RISK,0.9778614116618328,97.8,AT_RISK,92.7,CRITICAL,300000.0,293358.0,HDFC Blood Bank
CC103413,Medical,IV Medications,Hospital,Reefer Container,Refrigerated Truck,Low,Normal,Insulated Box,Phase-Change Material,Good,Active,Hospital,794.8,13.83,1,22.77,63.01,6,2.2,,1,6.22,8.1,4.34,4.63,2,8,0.1,0.1,26.6,2026-06-09,AT_RISK,0.3337376129518701,33.4,SAFE,34.0,LOW,100000.0,33374.0,Apollo Hospital
CC100319,Medical,Fertility Samples,Fertility Clinic,Refrigerated Truck,Refrigerated Truck,Low,Normal,Refrigerated Compartment,Gel Packs,Good,Battery Low,Hospital,895.0,16.83,1,30.25,64.51,4,7.1,49.4,1,5.31,6.84,3.78,7.7,2,8,0.0,0.0,0.0,2026-05-01,SAFE,0.3592444017125852,35.9,SAFE,32.5,LOW,300000.0,107773.0,Indira IVF Center
CC102251,Medical,Packed Red Blood Cells,Blood Bank,Air Cargo,Refrigerated Truck,High,Normal,Insulated Box,Dry Ice,Good,Active,Hospital,496.1,3.26,2,18.77,50.56,3,3.2,78.7,2,-15.23,-13.68,-16.78,-15.32,1,6,1.32,17.78,15.2,2026-02-27,AT_RISK,0.6060148858949368,60.6,AT_RISK,65.9,HIGH,100000.0,60601.0,Apollo Blood Bank
CC100996,Medical,Cell Therapy Samples,Specialized Lab,Refrigerated Truck,Reefer Container,High,Normal,Insulated Box,Phase-Change Material,Minor Damage,Active,Specialized Lab,363.9,9.75,2,32.98,72.13,5,5.6,53.9,1,3.75,4.55,2.94,3.56,-90,-60,0.0,64.55,0.0,2026-02-19,AT_RISK,1.0,100.0,AT_RISK,92.5,CRITICAL,800000.0,800000.0,Metropolis Specialized Lab
CC100472,Medical,Temperature-Sensitive Medicines,Pharmacy,Refrigerated Truck,Refrigerated Truck,Medium,Normal,Validated Thermal Shipper,Gel Packs,Good,Active,Pharmacy,554.9,8.6,1,24.19,46.73,0,5.7,66.0,2,4.61,4.91,4.31,4.82,2,8,0.0,0.0,0.0,2026-05-24,SAFE,0.2865557893248521,28.7,SAFE,32.2,LOW,100000.0,28656.0,Apollo Pharmacy
CC102445,Medical,Antisera,Laboratory,Refrigerated Truck,Refrigerated Truck,Low,Normal,Validated Thermal Shipper,Mechanical Refrigeration,Good,Active,Pharmacy,1277.3,20.62,2,32.68,64.35,4,4.3,57.9,0,2.75,4.22,1.29,3.79,2,8,0.0,0.71,0.0,2026-05-01,SAFE,0.3743754863248766,37.4,SAFE,33.4,LOW,100000.0,37438.0,Thyrocare Laboratory
CC101790,Medical,Blood Samples,Blood Bank,Refrigerated Truck,Refrigerated Truck,Medium,Normal,Insulated Box,Mechanical Refrigeration,Good,Active,Distribution Center,743.7,12.81,1,22.45,90.46,5,1.2,60.2,1,-18.96,-17.42,-20.51,-18.36,2,8,0.0,22.51,0.0,2026-05-07,AT_RISK,0.377057233201389,37.7,SAFE,45.1,MEDIUM,400000.0,150823.0,Lions Blood Bank
CC104456,Medical,Cell Therapy Samples,Specialized Lab,Reefer Container,Reefer Container,Low,Normal,Validated Thermal Shipper,Phase-Change Material,Good,Battery Low,Hospital,651.6,9.93,1,34.28,64.56,3,3.8,76.1,2,8.58,9.88,7.27,9.84,-90,-60,0.0,69.88,0.0,2026-06-15,AT_RISK,0.9966666666666668,99.7,AT_RISK,69.3,HIGH,800000.0,797333.0,Metropolis Specialized Lab
CC101671,Medical,Microbiology Specimens,Laboratory,Reefer Container,Refrigerated Truck,High,Normal,Insulated Box,Gel Packs,Good,Active,Hospital,747.2,14.35,0,35.36,77.96,5,3.2,58.2,1,3.49,4.58,2.4,2.7,2,8,0.0,0.0,0.0,2026-03-11,SAFE,0.4421593991916193,44.2,SAFE,59.0,MEDIUM,100000.0,44216.0,Dr Lal PathLabs
CC105894,Medical,Cell Therapy Samples,Specialized Lab,Refrigerated Truck,Reefer Container,Medium,Normal,Insulated Box,Dry Ice,Good,Active,Laboratory,1116.7,20.05,3,33.37,67.63,0,6.5,100.0,3,6.47,6.97,5.97,6.44,-90,-60,0.0,66.97,0.0,2026-04-11,AT_RISK,0.9979677777777778,99.8,AT_RISK,74.9,HIGH,800000.0,798374.0,SRL Diagnostics
CC105398,Medical,Laboratory Samples,Laboratory,Reefer Container,Refrigerated Truck,Low,Normal,Insulated Box,Phase-Change Material,Good,Active,Blood Bank,781.2,15.22,1,33.54,71.82,2,3.1,100.0,3,1.66,3.6,-0.29,2.09,2,8,0.29,2.29,11.8,2026-06-07,AT_RISK,0.3701538736516601,37.0,SAFE,30.2,LOW,100000.0,37015.0,Dr Lal PathLabs
CC106053,Medical,Gene Therapy Samples,Specialized Lab,Air Cargo,Reefer Container,Medium,Normal,Refrigerated Compartment,Mechanical Refrigeration,Good,Active,Hospital,959.9,13.86,4,29.07,73.63,3,5.4,83.0,1,8.14,9.32,6.96,8.54,-90,-60,0.0,69.32,0.0,2026-02-01,AT_RISK,0.9999239985962444,100.0,AT_RISK,79.5,HIGH,100000.0,99992.0,Apollo Specialized Lab
CC105609,Medical,Diagnostic Reagents,Laboratory,Refrigerated Truck,Refrigerated Truck,High,Normal,Refrigerated Compartment,Mechanical Refrigeration,Good,Battery Low,Laboratory,487.5,10.9,3,37.2,95.79,5,6.4,72.9,1,-14.92,-13.73,-16.11,-17.23,2,8,1.27,18.11,29.5,2026-03-13,AT_RISK,0.4885924547144575,48.9,SAFE,61.8,MEDIUM,100000.0,48859.0,Thyrocare Laboratory
CC104618,Medical,Gene Therapy Samples,Specialized Lab,Refrigerated Truck,Reefer Container,Low,Normal,Insulated Box,Dry Ice,Good,Active,Distribution Center,1197.0,18.88,5,19.99,65.39,8,1.7,100.0,1,5.12,6.46,3.78,6.79,-90,-60,0.0,66.46,0.0,2026-02-23,AT_RISK,0.9896825368881896,99.0,AT_RISK,76.4,HIGH,100000.0,98968.0,SRL Diagnostics
CC100625,Medical,Packed Red Blood Cells,Blood Bank,Refrigerated Truck,Refrigerated Truck,Medium,Normal,Refrigerated Compartment,Mechanical Refrigeration,Good,Active,Fertility Clinic,173.6,1.0,1,38.53,70.46,6,2.9,67.5,2,3.36,4.3,2.42,3.52,1,6,0.0,0.0,0.0,2026-06-24,SAFE,0.3986927182415774,39.9,SAFE,47.9,MEDIUM,100000.0,39869.0,Red Cross Blood Bank
CC104740,Medical,Frozen Plasma,Blood Bank,Reefer Container,Reefer Container,Low,Normal,Refrigerated Compartment,Gel Packs,Good,Active,Transplant Center,1309.6,20.03,0,41.69,84.57,0,7.4,69.4,1,6.25,7.18,5.31,5.12,-30,-18,0.0,25.18,0.0,2026-04-30,AT_RISK,0.97761001412295,97.8,AT_RISK,63.7,MEDIUM,100000.0,97761.0,HDFC Blood Bank
CC107082,Medical,Vaccines,Hospital,Refrigerated Truck,Refrigerated Truck,Medium,Intermittent,Refrigerated Compartment,Mechanical Refrigeration,Good,Active,Fertility Clinic,1145.7,21.0,2,18.24,59.64,3,1.1,89.6,1,-13.69,-12.07,-15.32,-15.93,2,8,2.93,17.32,17.1,2026-04-22,AT_RISK,0.6536825073611106,65.4,AT_RISK,73.7,HIGH,250000.0,163421.0,Tata Memorial Hospital
CC105605,Medical,Whole Blood,Blood Bank,Reefer Container,Refrigerated Truck,Medium,Normal,Refrigerated Compartment,Mechanical Refrigeration,Good,Active,Hospital,619.7,13.5,6,31.3,34.5,1,2.2,92.5,3,4.43,5.5,3.37,4.43,1,6,0.5,0.0,27.7,2026-05-16,SAFE,0.5282447402380269,52.8,AT_RISK,48.2,MEDIUM,100000.0,52824.0,Apollo Blood Bank
CC103305,Medical,Injectable Medicines,Pharmacy,Reefer Container,Refrigerated Truck,Medium,Normal,Refrigerated Compartment,Phase-Change Material,Good,Active,Hospital,1298.9,24.34,1,22.66,58.3,2,7.2,100.0,0,3.94,6.13,1.75,1.79,2,8,0.25,0.25,29.5,2026-02-27,AT_RISK,0.3727399845080957,37.3,SAFE,40.4,MEDIUM,100000.0,37274.0,Apollo Pharmacy
CC107343,Medical,Plasma,Blood Bank,Reefer Container,Reefer Container,Medium,Intermittent,Insulated Box,Mechanical Refrigeration,Good,Active,Laboratory,403.8,8.64,1,33.33,77.01,1,9.8,73.4,0,4.85,6.4,3.31,5.3,-25,-18,0.0,24.4,0.0,2026-05-20,AT_RISK,0.9948489092444104,99.5,AT_RISK,91.2,CRITICAL,300000.0,298455.0,Apollo Blood Bank
CC104672,Medical,Monoclonal Antibodies,Hospital,Refrigerated Truck,Refrigerated Truck,High,Intermittent,Validated Thermal Shipper,Gel Packs,Good,Active,Laboratory,811.6,16.51,1,27.29,60.6,6,3.9,72.4,3,8.4,9.54,7.26,8.42,2,8,1.54,1.54,37.6,2026-03-21,AT_RISK,0.6840916138314721,68.4,AT_RISK,90.0,CRITICAL,100000.0,68409.0,Apollo Hospital
CC105230,Medical,Gene Therapy Samples,Specialized Lab,Air Cargo,Reefer Container,Low,Normal,Validated Thermal Shipper,Gel Packs,Good,Active,Distribution Center,574.0,13.75,2,29.22,44.99,2,1.8,65.3,1,-17.34,-15.83,-18.85,-18.03,-90,-60,0.0,44.17,0.0,2026-04-19,AT_RISK,0.9963434713663972,99.6,AT_RISK,67.8,HIGH,100000.0,99634.0,SRL Diagnostics
CC106887,Medical,Microbiology Specimens,Laboratory,Refrigerated Truck,Refrigerated Truck,Medium,Normal,Refrigerated Compartment,Gel Packs,Good,Active,Laboratory,952.1,8.35,2,36.09,68.53,7,0.9,55.0,1,12.41,13.46,11.35,12.86,2,8,3.46,5.46,18.1,2026-06-09,AT_RISK,0.4793685106610096,47.9,SAFE,54.2,MEDIUM,100000.0,47937.0,Dr Lal PathLabs
CC107031,Medical,Diagnostic Reagents,Laboratory,Refrigerated Truck,Refrigerated Truck,Low,Normal,Insulated Box,Mechanical Refrigeration,Good,Active,Transplant Center,574.0,5.49,1,32.47,64.56,4,8.4,100.0,1,6.58,8.04,5.11,6.79,2,8,0.0,0.04,0.0,2026-06-03,SAFE,0.3338590058810342,33.4,SAFE,31.0,LOW,100000.0,33386.0,Dr Lal PathLabs
CC103422,Medical,Laboratory Samples,Laboratory,Reefer Container,Refrigerated Truck,Medium,Normal,Insulated Box,Mechanical Refrigeration,Good,Active,Hospital,1525.9,38.58,2,22.28,76.99,4,4.8,46.5,2,1.87,2.98,0.77,1.91,2,8,0.0,1.23,0.0,2026-04-07,SAFE,0.3244661831910935,32.4,SAFE,40.4,MEDIUM,100000.0,32447.0,Metropolis Healthcare Lab
CC101803,Medical,Laboratory Samples,Laboratory,Reefer Container,Refrigerated Truck,Medium,Normal,Refrigerated Compartment,Mechanical Refrigeration,Good,Active,Distribution Center,335.1,13.36,0,34.19,55.21,5,10.2,73.5,3,3.91,4.97,2.84,3.4,2,8,0.0,0.0,0.0,2026-01-10,SAFE,0.368599941689845,36.9,SAFE,44.6,MEDIUM,100000.0,36860.0,Thyrocare Laboratory
CC101199,Medical,Whole Blood,Blood Bank,Refrigerated Truck,Refrigerated Truck,Low,Normal,Validated Thermal Shipper,Mechanical Refrigeration,Good,Active,Transplant Center,765.3,16.4,1,25.01,61.62,6,14.8,79.9,2,-15.9,-15.46,-16.34,-16.18,1,6,0.0,17.34,0.0,2026-03-29,AT_RISK,0.6317575973262225,63.2,AT_RISK,51.9,MEDIUM,100000.0,63176.0,HDFC Blood Bank
CC104160,Medical,Gene Therapy Samples,Specialized Lab,Reefer Container,Reefer Container,Medium,Normal,Dry Ice Container,Mechanical Refrigeration,Good,Active,Hospital,1627.4,34.63,1,36.78,64.72,4,1.6,54.5,0,4.73,6.25,3.21,4.64,-90,-60,0.0,66.25,0.0,2026-05-13,AT_RISK,0.9999802460975512,100.0,AT_RISK,81.0,CRITICAL,100000.0,99998.0,Apollo Specialized Lab
CC106208,Medical,Fertility Samples,Fertility Clinic,Air Cargo,Refrigerated Truck,Medium,Normal,Validated Thermal Shipper,Mechanical Refrigeration,Good,Active,Blood Bank,541.8,11.46,1,35.2,76.38,3,3.6,89.3,1,8.29,8.97,7.61,7.56,2,8,0.97,0.97,27.0,2026-02-14,AT_RISK,0.3786242649362467,37.9,SAFE,42.2,MEDIUM,300000.0,113587.0,Indira IVF Center
